Order_ID,Order_Date,Product,Region,Customer_ID,Units_Sold,Unit_Price,Revenue,Cost,Profit
643,2023-10-05,Smartwatch,West,1172,9,5427,48843,28406.42296340586,20436.57703659414
644,2023-10-06,Camera,Central,1466,3,28464,85392,48277.85420672608,37114.14579327392
645,2023-10-07,Camera,East,1580,3,11664,34992,24443.67474069271,10548.32525930729
646,2023-10-08,Smartwatch,East,1415,2,37658,75316,51976.58685438218,23339.41314561782
647,2023-10-09,Mobile,South,1939,8,19571,156568,106159.118530194,50408.88146980605
648,2023-10-10,Laptop,North,1448,1,48909,48909,24692.83516917935,24216.16483082065
649,2023-10-11,Mobile,South,1086,8,6660,53280,38288.78842233915,14991.21157766085
650,2023-10-12,Tablet,West,1100,7,16310,114170,68166.24015804057,46003.75984195943
651,2023-10-13,Mobile,West,1007,7,5626,39382,27548.37048771774,11833.62951228226
652,2023-10-14,Mobile,Central,1844,3,30509,91527,61046.08614765497,30480.91385234503
653,2023-10-15,Smartwatch,Central,1199,1,34084,34084,20546.49225868544,13537.50774131456
654,2023-10-16,Smartwatch,West,1504,4,46682,186728,100902.7471611447,85825.25283885526
655,2023-10-17,Smartwatch,West,1086,9,25896,233064,123133.6937893027,109930.3062106973
656,2023-10-18,Camera,West,1042,5,692,3460,2593.116029770488,866.8839702295118
657,2023-10-19,Tablet,South,1384,1,36913,36913,28626.74254125697,8286.257458743032
658,2023-10-20,Smartwatch,West,1620,5,13316,66580,46268.86644607013,20311.13355392987
659,2023-10-21,Laptop,East,1434,8,39582,316656,168153.9099225784,148502.0900774216
660,2023-10-22,Camera,North,1407,8,32630,261040,162003.5554089519,99036.44459104809
661,2023-10-23,Headphones,West,1482,5,40642,203210,146043.3204560107,57166.6795439893
662,2023-10-24,Laptop,North,1663,9,36968,332712,244192.7297882273,88519.27021177267
663,2023-10-25,Laptop,South,1016,1,31198,31198,16705.45537347121,14492.54462652879
664,2023-10-26,Smartwatch,North,1644,4,11155,44620,22310.41120246429,22309.58879753571
665,2023-10-27,Headphones,South,1147,3,48397,145191,103614.2669485353,41576.7330514647
666,2023-10-28,Headphones,East,1276,2,30575,61150,37116.75684846695,24033.24315153305
667,2023-10-29,Camera,South,1231,8,9859,78872,45457.43547621863,33414.56452378137
668,2023-10-30,Headphones,South,1825,7,37161,260127,131069.994037182,129057.005962818
669,2023-10-31,Tablet,Central,1926,9,40079,360711,238823.0817937042,121887.9182062958
670,2023-11-01,Smartwatch,West,1365,2,42556,85112,64288.94241807286,20823.05758192714
671,2023-11-02,Headphones,West,1227,4,33772,135088,106353.3631495014,28734.63685049857
672,2023-11-03,Camera,East,1650,6,43081,258486,173114.144791268,85371.85520873198
673,2023-11-04,Tablet,East,1435,3,15171,45513,29780.90352282774,15732.09647717226
674,2023-11-05,Mobile,West,1398,8,27548,220384,115815.5199378983,104568.4800621017
675,2023-11-06,Mobile,Central,1210,3,11238,33714,22408.40928936216,11305.59071063784
676,2023-11-07,Tablet,West,1390,2,26463,52926,32496.23181999675,20429.76818000325
677,2023-11-08,Camera,Central,1498,3,44454,133362,90971.63259875868,42390.36740124132
678,2023-11-09,Tablet,East,1539,6,7273,43638,26907.97211059102,16730.02788940898
679,2023-11-10,Smartwatch,North,1562,2,37084,74168,42430.75161642004,31737.24838357996
680,2023-11-11,Smartwatch,East,1490,8,30394,243152,128503.2989806991,114648.7010193009
681,2023-11-12,Mobile,East,1441,1,1217,1217,723.4767241194058,493.5232758805942
682,2023-11-13,Headphones,South,1260,7,12176,85232,45087.16975480411,40144.83024519589
683,2023-11-14,Camera,South,1772,2,4934,9868,5457.685733219322,4410.314266780678
684,2023-11-15,Mobile,South,1349,6,38325,229950,183086.38489961,46863.61510039002
685,2023-11-16,Headphones,South,1351,2,29600,59200,37487.27917066155,21712.72082933845
686,2023-11-17,Headphones,Central,1519,2,5494,10988,7247.262091107136,3740.737908892864
687,2023-11-18,Smartwatch,West,1319,8,4734,37872,28861.70427610074,9010.295723899257
688,2023-11-19,Laptop,North,1137,2,4264,8528,6811.063475015376,1716.936524984624
689,2023-11-20,Laptop,East,1549,7,44449,311143,209963.7565737357,101179.2434262643
690,2023-11-21,Tablet,Central,1622,3,37905,113715,84574.6381680114,29140.3618319886
691,2023-11-22,Smartwatch,North,1991,8,35372,282976,169242.9389908085,113733.0610091915
692,2023-11-23,Headphones,Central,1367,7,42715,299005,176928.1915989582,122076.8084010418
693,2023-11-24,Camera,Central,1219,8,23685,189480,117631.2903162148,71848.70968378522
694,2023-11-25,Laptop,East,1336,7,43942,307594,215854.7596864515,91739.24031354848
695,2023-11-26,Headphones,West,1222,6,41653,249918,176106.5947785767,73811.40522142325
696,2023-11-27,Laptop,South,1647,7,12499,87493,52020.87315673532,35472.12684326468
697,2023-11-28,Laptop,West,1767,5,36987,184935,99858.05319606223,85076.94680393777
698,2023-11-29,Laptop,East,1359,7,3081,21567,14875.16701895749,6691.832981042511
699,2023-11-30,Camera,East,1920,1,3263,3263,1757.118186496582,1505.881813503418
700,2023-12-01,Smartwatch,East,1328,1,27874,27874,18774.4700523153,9099.529947684696
701,2023-12-02,Camera,North,1961,9,39259,353331,250167.7601784791,103163.2398215209
702,2023-12-03,Mobile,West,1462,5,11031,55155,39170.16812509079,15984.83187490921
703,2023-12-04,Headphones,West,1945,5,25807,129035,93684.78213968832,35350.21786031168
704,2023-12-05,Smartwatch,Central,1962,3,31335,94005,71618.44497728409,22386.55502271591
705,2023-12-06,Smartwatch,Central,1560,5,11564,57820,37582.28867462122,20237.71132537878
706,2023-12-07,Smartwatch,Central,1803,3,11812,35436,25481.13308405097,9954.866915949035
707,2023-12-08,Smartwatch,East,1381,9,38048,342432,234823.3674350383,107608.6325649617
708,2023-12-09,Camera,West,1835,9,37445,337005,187372.0778734554,149632.9221265446
709,2023-12-10,Smartwatch,East,1589,6,48437,290622,147550.7927913711,143071.2072086289
710,2023-12-11,Tablet,North,1616,1,6976,6976,4083.488211944687,2892.511788055313
711,2023-12-12,Headphones,Central,1168,7,25065,175455,111047.2436836401,64407.75631635988
712,2023-12-13,Smartwatch,East,1216,7,2882,20174,13821.84859687111,6352.151403128886
713,2023-12-14,Headphones,East,1377,4,22963,91852,69347.13932761413,22504.86067238587
714,2023-12-15,Tablet,North,1118,8,45776,366208,204664.0254270594,161543.9745729406
715,2023-12-16,Tablet,South,1189,6,33902,203412,109367.5001588487,94044.4998411513
716,2023-12-17,Headphones,West,1766,4,26845,107380,84727.543027938,22652.45697206201
717,2023-12-18,Laptop,South,1369,4,45264,181056,96396.63472273643,84659.36527726357
718,2023-12-19,Mobile,Central,1777,2,27446,54892,35325.59954609715,19566.40045390285
719,2023-12-20,Laptop,East,1148,2,14662,29324,19813.32123494044,9510.678765059562
720,2023-12-21,Laptop,North,1675,4,49654,198616,131565.6865948855,67050.31340511449
721,2023-12-22,Camera,North,1651,5,47273,236365,124282.9972391275,112082.0027608725
722,2023-12-23,Laptop,West,1858,8,8897,71176,36805.68428933649,34370.31571066351
723,2023-12-24,Smartwatch,South,1487,6,22835,137010,72840.68531893095,64169.31468106905
724,2023-12-25,Camera,West,1769,4,45595,182380,123229.8445354061,59150.15546459387
725,2023-12-26,Camera,East,1373,7,14894,104258,69154.69278849372,35103.30721150628
726,2023-12-27,Tablet,West,1780,8,27697,221576,126325.4049209001,95250.59507909989
727,2023-12-28,Laptop,North,1692,2,22510,45020,31123.77755976656,13896.22244023344
728,2023-12-29,Tablet,North,1159,7,24623,172361,128584.7964165441,43776.20358345586
729,2023-12-30,Headphones,Central,1350,2,22887,45774,23457.9705924054,22316.0294075946
730,2023-12-31,Mobile,Central,1911,2,3390,6780,4403.196305176718,2376.803694823282
731,2024-01-01,Camera,East,1287,8,28269,226152,159842.6784953543,66309.32150464569
732,2024-01-02,Headphones,South,1287,2,44126,88252,50806.10965632621,37445.89034367379
733,2024-01-03,Headphones,West,1891,9,8526,76734,45451.94779402935,31282.05220597065
734,2024-01-04,Smartwatch,East,1225,1,3806,3806,2603.651757633279,1202.348242366721
735,2024-01-05,Mobile,Central,1522,9,34165,307485,236572.9901113642,70912.00988863577
736,2024-01-06,Headphones,West,1521,1,9777,9777,7264.089317190434,2512.910682809566
737,2024-01-07,Headphones,Central,1782,2,42739,85478,57692.44146045826,27785.55853954174
738,2024-01-08,Mobile,West,1272,6,48164,288984,207798.7178653083,81185.28213469172
739,2024-01-09,Mobile,South,1935,6,48508,291048,177378.2550927118,113669.7449072882
740,2024-01-10,Headphones,East,1401,1,15183,15183,10511.03388393703,4671.966116062969
741,2024-01-11,Mobile,West,1182,7,1170,8190,5240.408169400407,2949.591830599593
742,2024-01-12,Headphones,North,1968,8,24175,193400,107720.0946372677,85679.90536273232
743,2024-01-13,Headphones,North,1664,2,18389,36778,26131.55907099733,10646.44092900267
744,2024-01-14,Smartwatch,West,1487,8,45035,360280,240284.9238632101,119995.0761367899
745,2024-01-15,Laptop,West,1826,9,13506,121554,73854.56633183605,47699.43366816395
746,2024-01-16,Headphones,West,1845,6,49036,294216,227547.1713444523,66668.82865554767
747,2024-01-17,Tablet,North,1123,5,27031,135155,68426.30520846165,66728.69479153835
748,2024-01-18,Camera,North,1984,9,22139,199251,118500.934847884,80750.06515211599
749,2024-01-19,Laptop,West,1625,9,17133,154197,79729.78226793592,74467.21773206408
750,2024-01-20,Laptop,Central,1789,1,35160,35160,25665.33013150573,9494.669868494275
751,2024-01-21,Laptop,Central,1413,3,3939,11817,8397.541135578807,3419.458864421193
752,2024-01-22,Smartwatch,South,1979,9,32672,294048,176254.037164493,117793.962835507
753,2024-01-23,Headphones,East,1724,2,36122,72244,50765.77721211434,21478.22278788566
754,2024-01-24,Smartwatch,Central,1171,4,12077,48308,29892.08065692219,18415.91934307781
755,2024-01-25,Headphones,North,1287,4,12263,49052,35654.72829305597,13397.27170694403
756,2024-01-26,Smartwatch,Central,1434,2,20676,41352,26310.42084644648,15041.57915355352
757,2024-01-27,Smartwatch,South,1685,3,44886,134658,83984.02907710693,50673.97092289307
758,2024-01-28,Camera,South,1112,3,24755,74265,57957.81515212161,16307.18484787839
759,2024-01-29,Tablet,East,1887,1,41503,41503,23875.17058482912,17627.82941517088
760,2024-01-30,Smartwatch,Central,1916,6,20496,122976,65931.63962502529,57044.36037497471
761,2024-01-31,Camera,North,1994,8,35886,287088,193888.5939898294,93199.40601017058
762,2024-02-01,Mobile,North,1121,3,21562,64686,51153.46522482432,13532.53477517568
763,2024-02-02,Tablet,West,1543,5,36431,182155,111725.0905929427,70429.90940705728
764,2024-02-03,Smartwatch,North,1221,1,36210,36210,18778.90536329945,17431.09463670055
765,2024-02-04,Laptop,East,1630,7,35193,246351,148251.9575720938,98099.04242790621
766,2024-02-05,Mobile,East,1038,1,36240,36240,23620.48894576224,12619.51105423776
767,2024-02-06,Mobile,North,1496,9,12205,109845,60258.42979905465,49586.57020094535
768,2024-02-07,Camera,North,1779,8,43908,351264,244982.2852570187,106281.7147429813
769,2024-02-08,Mobile,West,1232,7,28547,199829,159728.2787969558,40100.72120304417
770,2024-02-09,Tablet,North,1942,7,11466,80262,51008.25414636679,29253.74585363321
771,2024-02-10,Smartwatch,West,1529,5,17874,89370,54195.62733449374,35174.37266550626
772,2024-02-11,Smartwatch,West,1148,5,11638,58190,36090.09264042929,22099.90735957071
773,2024-02-12,Laptop,North,1396,5,16435,82175,43926.1411628877,38248.8588371123
774,2024-02-13,Camera,South,1660,1,46413,46413,35505.1132988986,10907.8867011014
775,2024-02-14,Laptop,South,1637,8,989,7912,4940.630175945482,2971.369824054518
776,2024-02-15,Mobile,West,1903,1,45016,45016,27738.0634714102,17277.9365285898
777,2024-02-16,Laptop,North,1301,4,22760,91040,63537.46073427711,27502.53926572289
778,2024-02-17,Tablet,South,1359,9,26569,239121,151270.3420939413,87850.65790605865
779,2024-02-18,Smartwatch,North,1237,9,19775,177975,123598.3054833229,54376.69451667707
780,2024-02-19,Mobile,North,1646,5,36784,183920,95350.36050425633,88569.63949574367
781,2024-02-20,Laptop,North,1662,4,39678,158712,118100.2977986527,40611.70220134735
782,2024-02-21,Camera,Central,1235,3,33321,99963,78186.17899250513,21776.82100749487
783,2024-02-22,Tablet,North,1735,3,17499,52497,36465.97094316279,16031.02905683721
784,2024-02-23,Tablet,Central,1202,5,39212,196060,154175.6588036176,41884.34119638245
785,2024-02-24,Laptop,West,1255,1,40672,40672,22183.71652701654,18488.28347298346
786,2024-02-25,Smartwatch,South,1597,5,34222,171110,110062.205254595,61047.794745405
787,2024-02-26,Laptop,South,1661,6,11125,66750,45426.17984725758,21323.82015274242
788,2024-02-27,Mobile,South,1234,7,2129,14903,10052.38637695538,4850.613623044615
789,2024-02-28,Laptop,South,1344,9,11473,103257,64064.6216770192,39192.3783229808
790,2024-02-29,Tablet,South,1533,3,7359,22077,13277.66685167369,8799.333148326312
791,2024-03-01,Laptop,South,1859,2,42109,84218,45313.25965934535,38904.74034065465
792,2024-03-02,Smartwatch,South,1796,3,43807,131421,81155.45537860355,50265.54462139645
793,2024-03-03,Camera,West,1780,9,45950,413550,226955.514026062,186594.485973938
794,2024-03-04,Headphones,North,1465,7,36546,255822,184271.0688274777,71550.93117252231
795,2024-03-05,Laptop,East,1769,9,22339,201051,113121.2005236369,87929.79947636314
796,2024-03-06,Smartwatch,Central,1540,2,27716,55432,28689.91760075969,26742.08239924031
797,2024-03-07,Smartwatch,East,1212,5,19445,97225,64723.63932478418,32501.36067521582
798,2024-03-08,Camera,East,1462,4,7039,28156,19105.78650633424,9050.21349366576
799,2024-03-09,Tablet,North,1435,2,34125,68250,51977.41992971835,16272.58007028165
800,2024-03-10,Smartwatch,North,1282,9,5386,48474,32627.58200410041,15846.41799589959
801,2024-03-11,Smartwatch,North,1561,9,46213,415917,251065.9080714283,164851.0919285717
802,2024-03-12,Smartwatch,South,1606,6,7985,47910,35496.68977317781,12413.31022682219
803,2024-03-13,Smartwatch,West,1462,6,31955,191730,126941.3016572473,64788.69834275273
804,2024-03-14,Mobile,South,1406,8,46948,375584,196724.9219268764,178859.0780731236
805,2024-03-15,Mobile,West,1087,6,17267,103602,69387.9749248719,34214.0250751281
806,2024-03-16,Tablet,West,1043,1,47665,47665,36816.71119025707,10848.28880974293
807,2024-03-17,Laptop,East,1460,4,28953,115812,71675.32733525998,44136.67266474002
808,2024-03-18,Smartwatch,East,1277,7,11244,78708,46350.96336477884,32357.03663522116
809,2024-03-19,Camera,West,1682,2,37602,75204,40838.84311367496,34365.15688632504
810,2024-03-20,Laptop,West,1420,9,12726,114534,62470.69842280326,52063.30157719674
811,2024-03-21,Camera,South,1700,8,28369,226952,142941.5061743033,84010.49382569667
812,2024-03-22,Laptop,South,1352,8,23088,184704,125359.3338725793,59344.66612742066
813,2024-03-23,Tablet,East,1695,7,13940,97580,51149.93537093492,46430.06462906508
814,2024-03-24,Smartwatch,North,1514,4,32209,128836,100733.0776206939,28102.92237930611
815,2024-03-25,Smartwatch,West,1702,2,48288,96576,70166.33527151617,26409.66472848383
816,2024-03-26,Headphones,South,1629,3,22995,68985,46632.97530083954,22352.02469916046
817,2024-03-27,Camera,East,1018,6,37519,225114,168504.942890928,56609.05710907199
818,2024-03-28,Laptop,South,1022,5,45448,227240,119086.4915853954,108153.5084146046
819,2024-03-29,Laptop,West,1412,8,49408,395264,254175.1726504917,141088.8273495083
820,2024-03-30,Mobile,West,1029,6,1422,8532,5878.786367515114,2653.213632484886
821,2024-03-31,Headphones,Central,1806,6,28026,168156,125880.8874243681,42275.11257563188
822,2024-04-01,Mobile,North,1107,1,8457,8457,6216.240620800998,2240.759379199002
823,2024-04-02,Mobile,Central,1366,4,49064,196256,114440.9508015259,81815.04919847411
824,2024-04-03,Mobile,East,1280,5,34498,172490,134932.7261341802,37557.27386581982
825,2024-04-04,Camera,South,1127,3,43895,131685,70754.84463864725,60930.15536135275
826,2024-04-05,Camera,East,1228,9,24531,220779,168352.8375556678,52426.16244433218
827,2024-04-06,Tablet,West,1110,1,10506,10506,8313.209478703837,2192.790521296163
828,2024-04-07,Tablet,Central,1135,6,38201,229206,126784.3951331295,102421.6048668705
829,2024-04-08,Mobile,Central,1361,6,47563,285378,204507.5307811043,80870.46921889565
830,2024-04-09,Headphones,Central,1185,5,26439,132195,67695.16324645726,64499.83675354274
831,2024-04-10,Laptop,East,1655,5,49645,248225,154303.32423105,93921.67576895
832,2024-04-11,Camera,West,1583,5,20824,104120,68186.62513373855,35933.37486626145
833,2024-04-12,Headphones,South,1128,6,23367,140202,94523.28658889477,45678.71341110523
834,2024-04-13,Smartwatch,South,1875,8,703,5624,4391.11332524497,1232.88667475503
835,2024-04-14,Camera,East,1260,2,17044,34088,23918.70442854535,10169.29557145465
836,2024-04-15,Camera,Central,1514,6,16399,98394,63403.45881967968,34990.54118032032
837,2024-04-16,Tablet,North,1448,1,29563,29563,21962.42692913855,7600.57307086145
838,2024-04-17,Laptop,East,1899,4,25844,103376,81166.6842696949,22209.3157303051
839,2024-04-18,Laptop,East,1103,3,4248,12744,6456.363299642134,6287.636700357866
840,2024-04-19,Smartwatch,West,1482,9,39986,359874,286012.1580995609,73861.84190043906
841,2024-04-20,Smartwatch,South,1223,3,1593,4779,2512.987647775599,2266.012352224401
842,2024-04-21,Camera,East,1831,6,15728,94368,70239.61547581035,24128.38452418965
843,2024-04-22,Mobile,East,1873,1,21384,21384,12490.40350456782,8893.596495432179
844,2024-04-23,Tablet,Central,1865,6,25683,154098,83159.58627016684,70938.41372983316
845,2024-04-24,Tablet,Central,1490,4,16534,66136,41795.08777643426,24340.91222356574
846,2024-04-25,Camera,North,1472,8,6210,49680,34437.52886008723,15242.47113991277
847,2024-04-26,Headphones,West,1009,9,43000,387000,237728.5092072255,149271.4907927745
848,2024-04-27,Mobile,North,1404,4,19759,79036,40811.78948270941,38224.21051729059
849,2024-04-28,Camera,Central,1895,6,36459,218754,148717.3566434709,70036.64335652912
850,2024-04-29,Mobile,South,1301,1,33957,33957,26171.37241406706,7785.627585932943
851,2024-04-30,Mobile,Central,1230,4,20643,82572,50778.85775909894,31793.14224090106
852,2024-05-01,Mobile,West,1730,7,2603,18221,10293.03986236339,7927.96013763661
853,2024-05-02,Camera,Central,1922,1,865,865,547.3488212695655,317.6511787304345
854,2024-05-03,Tablet,West,1065,8,47278,378224,194599.5814071142,183624.4185928858
855,2024-05-04,Tablet,West,1936,6,45035,270210,201616.1850607245,68593.81493927547
856,2024-05-05,Mobile,West,1111,5,16603,83015,62087.10472630893,20927.89527369107
857,2024-05-06,Headphones,West,1012,9,33010,297090,200951.7173040925,96138.28269590752
858,2024-05-07,Laptop,West,1392,2,24976,49952,30267.45865247513,19684.54134752487
859,2024-05-08,Camera,South,1499,5,13242,66210,48991.0969679866,17218.9030320134
860,2024-05-09,Laptop,North,1931,6,12891,77346,51543.84678578431,25802.15321421569
861,2024-05-10,Headphones,East,1597,7,37440,262080,195978.1018274365,66101.89817256352
862,2024-05-11,Camera,North,1233,5,29401,147005,101350.7799411001,45654.22005889991
863,2024-05-12,Mobile,West,1601,9,32501,292509,215088.1981692007,77420.80183079935
864,2024-05-13,Tablet,South,1313,1,16123,16123,10956.68934189498,5166.310658105016
865,2024-05-14,Laptop,Central,1565,7,2878,20146,12575.98578808184,7570.014211918156
866,2024-05-15,Smartwatch,South,1011,7,21872,153104,120551.6028814394,32552.39711856058
867,2024-05-16,Smartwatch,West,1208,4,45299,181196,120012.2981838242,61183.70181617585
868,2024-05-17,Headphones,South,1973,9,38937,350433,238829.5005752149,111603.4994247851
869,2024-05-18,Mobile,South,1013,5,36003,180015,101914.8247227738,78100.17527722617
870,2024-05-19,Laptop,West,1632,4,31246,124984,85950.90147973363,39033.09852026637
871,2024-05-20,Mobile,South,1417,7,28423,198961,133598.7888646328,65362.21113536719
872,2024-05-21,Laptop,East,1436,4,10367,41468,23033.46360582017,18434.53639417983
873,2024-05-22,Headphones,East,1376,3,41758,125274,64876.41421014533,60397.58578985467
874,2024-05-23,Headphones,South,1019,9,34224,308016,209853.7020663795,98162.29793362052
875,2024-05-24,Smartwatch,Central,1586,8,9806,78448,57197.03934379819,21250.96065620181
876,2024-05-25,Mobile,West,1911,1,39891,39891,26209.20122623495,13681.79877376505
877,2024-05-26,Camera,East,1754,7,15408,107856,61265.63648294271,46590.36351705729
878,2024-05-27,Smartwatch,Central,1734,9,27581,248229,173749.5251257606,74479.47487423939
879,2024-05-28,Mobile,South,1069,8,37728,301824,158165.349248465,143658.650751535
880,2024-05-29,Smartwatch,Central,1823,8,23886,191088,120872.7356949588,70215.26430504123
881,2024-05-30,Camera,North,1210,6,47254,283524,155657.5190424461,127866.4809575539
882,2024-05-31,Tablet,East,1100,4,45906,183624,101973.332637546,81650.66736245398
883,2024-06-01,Tablet,South,1697,8,28802,230416,129191.528776771,101224.471223229
884,2024-06-02,Tablet,West,1131,3,19712,59136,36428.4925576058,22707.5074423942
885,2024-06-03,Tablet,South,1622,9,36118,325062,167519.0964418133,157542.9035581867
886,2024-06-04,Laptop,West,1380,2,46567,93134,57681.42829824719,35452.57170175281
887,2024-06-05,Tablet,South,1131,2,11198,22396,14636.05999567425,7759.940004325746
888,2024-06-06,Camera,Central,1019,7,5094,35658,22998.99228399877,12659.00771600123
889,2024-06-07,Headphones,Central,1905,4,26025,104100,64004.34745558695,40095.65254441305
890,2024-06-08,Headphones,Central,1535,8,14782,118256,88898.23638520447,29357.76361479553
891,2024-06-09,Laptop,North,1226,9,49553,445977,242432.2086916857,203544.7913083143
892,2024-06-10,Tablet,West,1153,7,14834,103838,67672.1615442311,36165.8384557689
893,2024-06-11,Tablet,Central,1804,5,29679,148395,76959.49082078035,71435.50917921965
894,2024-06-12,Tablet,North,1741,8,7144,57152,29796.00680776909,27355.99319223091
895,2024-06-13,Smartwatch,West,1468,4,36118,144472,97108.26411036485,47363.73588963515
896,2024-06-14,Mobile,South,1821,2,48201,96402,64570.59245881072,31831.40754118928
897,2024-06-15,Smartwatch,North,1999,6,33433,200598,153138.5299828717,47459.47001712827
898,2024-06-16,Mobile,East,1870,9,43969,395721,264089.1986417639,131631.8013582361
899,2024-06-17,Tablet,North,1404,1,34187,34187,26937.21268437419,7249.78731562581
900,2024-06-18,Tablet,North,1201,7,41573,291011,149756.7209583136,141254.2790416864
901,2024-06-19,Smartwatch,West,1037,9,17875,160875,85167.59588673052,75707.40411326948
902,2024-06-20,Smartwatch,South,1941,9,48983,440847,226251.3908627154,214595.6091372846
903,2024-06-21,Mobile,East,1771,3,31426,94278,52379.25926872365,41898.74073127635
904,2024-06-22,Headphones,Central,1187,5,37107,185535,122894.8650100693,62640.13498993072
905,2024-06-23,Mobile,Central,1056,8,18142,145136,100676.7292370954,44459.27076290463
906,2024-06-24,Smartwatch,North,1940,8,24493,195944,100651.6414567282,95292.35854327181
907,2024-06-25,Camera,West,1019,4,44886,179544,140725.0192339315,38818.9807660685
908,2024-06-26,Smartwatch,West,1272,1,46787,46787,35214.21744320242,11572.78255679758
909,2024-06-27,Camera,Central,1118,1,21688,21688,12773.87945390691,8914.120546093089
910,2024-06-28,Laptop,East,1582,4,33096,132384,69257.51820045021,63126.48179954979
911,2024-06-29,Smartwatch,South,1515,6,28272,169632,93461.48520128854,76170.51479871146
912,2024-06-30,Laptop,East,1220,8,31357,250856,134981.4303570752,115874.5696429248
913,2024-07-01,Headphones,South,1525,6,11276,67656,36330.26621167486,31325.73378832514
914,2024-07-02,Mobile,Central,1514,9,33335,300015,196680.385507515,103334.614492485
915,2024-07-03,Camera,South,1727,9,10288,92592,53125.05191860467,39466.94808139533
916,2024-07-04,Mobile,West,1740,2,6160,12320,7483.684392291718,4836.315607708282
917,2024-07-05,Laptop,North,1335,1,4978,4978,3966.727264876147,1011.272735123853
918,2024-07-06,Camera,North,1697,2,8710,17420,12286.22626488385,5133.773735116149
919,2024-07-07,Mobile,Central,1054,5,11422,57110,44813.88576851627,12296.11423148373
920,2024-07-08,Smartwatch,West,1499,4,36789,147156,79871.41572373595,67284.58427626405
921,2024-07-09,Tablet,East,1899,4,33840,135360,83197.91979400098,52162.08020599902
922,2024-07-10,Laptop,West,1887,9,40350,363150,242010.2563085961,121139.7436914039
923,2024-07-11,Mobile,North,1765,8,38663,309304,161774.4726723303,147529.5273276697
924,2024-07-12,Laptop,North,1535,6,48675,292050,146391.8828734635,145658.1171265365
925,2024-07-13,Laptop,West,1161,1,19142,19142,13421.03620526218,5720.963794737821
926,2024-07-14,Camera,West,1669,2,11594,23188,16058.75328667751,7129.246713322495
927,2024-07-15,Camera,North,1593,6,22923,137538,85718.72140491799,51819.27859508201
928,2024-07-16,Tablet,East,1914,2,33918,67836,43882.64866251269,23953.35133748731
929,2024-07-17,Smartwatch,Central,1158,5,6241,31205,19491.66965004285,11713.33034995715
930,2024-07-18,Laptop,Central,1187,5,46549,232745,118048.6162487271,114696.3837512729
931,2024-07-19,Mobile,West,1059,6,7338,44028,26443.72232356273,17584.27767643727
932,2024-07-20,Headphones,Central,1914,6,3762,22572,12485.13020064829,10086.86979935171
933,2024-07-21,Laptop,North,1816,6,5496,32976,17461.69081794202,15514.30918205798
934,2024-07-22,Laptop,North,1318,2,45094,90188,70979.41074748381,19208.58925251619
935,2024-07-23,Tablet,West,1877,3,22664,67992,46221.49992752008,21770.50007247992
936,2024-07-24,Smartwatch,West,1210,6,36095,216570,155626.5274431363,60943.47255686368
937,2024-07-25,Headphones,West,1405,8,30757,246056,146307.1423639263,99748.85763607366
938,2024-07-26,Camera,East,1663,1,14711,14711,9090.576226595937,5620.423773404063
939,2024-07-27,Camera,Central,1108,1,30953,30953,17676.55251492558,13276.44748507442
940,2024-07-28,Mobile,West,1075,2,5732,11464,6065.484335584289,5398.515664415711
941,2024-07-29,Headphones,South,1541,6,2717,16302,9026.57212607181,7275.427873928191
942,2024-07-30,Camera,South,1313,9,24729,222561,164529.1570305694,58031.84296943064
943,2024-07-31,Mobile,North,1997,4,14732,58928,41441.92576236086,17486.07423763914
944,2024-08-01,Smartwatch,Central,1116,3,26113,78339,52023.25836474788,26315.74163525212
945,2024-08-02,Mobile,West,1926,8,14526,116208,74666.77318383042,41541.22681616958
946,2024-08-03,Camera,South,1867,9,29054,261486,203104.0953288316,58381.90467116839
947,2024-08-04,Tablet,Central,1703,5,31408,157040,81946.68885974862,75093.31114025138
948,2024-08-05,Tablet,North,1018,9,20110,180990,105730.7823563791,75259.21764362087
949,2024-08-06,Tablet,East,1431,2,47146,94292,57044.90202666694,37247.09797333306
950,2024-08-07,Camera,Central,1684,3,40105,120315,88398.76847891448,31916.23152108552
951,2024-08-08,Tablet,Central,1739,7,7531,52717,42055.2179693236,10661.7820306764
952,2024-08-09,Headphones,East,1349,7,48074,336518,192555.9880855143,143962.0119144857
953,2024-08-10,Smartwatch,Central,1182,6,26015,156090,118986.1895356371,37103.81046436292
954,2024-08-11,Mobile,North,1112,6,36984,221904,166247.5539092569,55656.44609074312
955,2024-08-12,Mobile,North,1182,2,36682,73364,41626.52959617717,31737.47040382283
956,2024-08-13,Camera,East,1480,6,1070,6420,3979.114549463703,2440.885450536297
957,2024-08-14,Tablet,West,1145,4,32754,131016,81610.11019296861,49405.88980703139
958,2024-08-15,Tablet,South,1830,3,19788,59364,47103.32752992319,12260.67247007681
959,2024-08-16,Laptop,West,1627,2,13788,27576,15284.48252172735,12291.51747827265
960,2024-08-17,Smartwatch,Central,1112,1,30377,30377,22471.30650647499,7905.69349352501
961,2024-08-18,Headphones,South,1762,5,19389,96945,58191.99380265365,38753.00619734635
962,2024-08-19,Mobile,East,1475,2,1417,2834,2038.385967978892,795.6140320211084
963,2024-08-20,Laptop,East,1762,2,10566,21132,13228.70176283278,7903.298237167215
